A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/1.html.,,,,,,,,,,
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/1.html applies to these and all data available from the Mission China air quality monitoring program.,,,,,,,,,,
,,,,,,,,,,
Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Beijing,PM2.5,2016-06-29 07:00,2016,6,29,7,121,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-29 08:00,2016,6,29,8,108,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-29 09:00,2016,6,29,9,116,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-29 10:00,2016,6,29,10,86,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-29 11:00,2016,6,29,11,81,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-29 12:00,2016,6,29,12,91,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-29 13:00,2016,6,29,13,83,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-29 14:00,2016,6,29,14,70,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-29 15:00,2016,6,29,15,77,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-29 16:00,2016,6,29,16,89,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-29 17:00,2016,6,29,17,97,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-29 18:00,2016,6,29,18,124,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-29 19:00,2016,6,29,19,135,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-29 20:00,2016,6,29,20,148,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-29 21:00,2016,6,29,21,148,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-29 22:00,2016,6,29,22,100,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-29 23:00,2016,6,29,23,74,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-30 00:00,2016,6,30,0,73,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-30 01:00,2016,6,30,1,50,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-30 02:00,2016,6,30,2,47,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-30 03:00,2016,6,30,3,53,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-30 04:00,2016,6,30,4,46,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-30 05:00,2016,6,30,5,48,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-30 06:00,2016,6,30,6,49,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-30 07:00,2016,6,30,7,54,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-30 08:00,2016,6,30,8,61,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-30 09:00,2016,6,30,9,52,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-30 10:00,2016,6,30,10,40,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-30 11:00,2016,6,30,11,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-30 12:00,2016,6,30,12,35,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-30 13:00,2016,6,30,13,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-30 14:00,2016,6,30,14,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-30 15:00,2016,6,30,15,26,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-30 16:00,2016,6,30,16,26,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-30 17:00,2016,6,30,17,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-30 18:00,2016,6,30,18,39,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-30 19:00,2016,6,30,19,62,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-30 20:00,2016,6,30,20,84,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-30 21:00,2016,6,30,21,102,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-30 22:00,2016,6,30,22,102,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-06-30 23:00,2016,6,30,23,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-01 00:00,2016,7,1,0,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-01 01:00,2016,7,1,1,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-01 02:00,2016,7,1,2,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-01 03:00,2016,7,1,3,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-01 04:00,2016,7,1,4,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-01 05:00,2016,7,1,5,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-01 06:00,2016,7,1,6,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-01 07:00,2016,7,1,7,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-01 08:00,2016,7,1,8,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-01 09:00,2016,7,1,9,4,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-01 10:00,2016,7,1,10,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-01 11:00,2016,7,1,11,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-01 12:00,2016,7,1,12,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-01 13:00,2016,7,1,13,1,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-01 14:00,2016,7,1,14,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-01 15:00,2016,7,1,15,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-01 16:00,2016,7,1,16,5,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-01 17:00,2016,7,1,17,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-01 18:00,2016,7,1,18,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-01 19:00,2016,7,1,19,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-01 20:00,2016,7,1,20,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-01 21:00,2016,7,1,21,24,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-01 22:00,2016,7,1,22,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-01 23:00,2016,7,1,23,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-02 00:00,2016,7,2,0,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-02 01:00,2016,7,2,1,28,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-02 02:00,2016,7,2,2,39,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-02 03:00,2016,7,2,3,43,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-02 04:00,2016,7,2,4,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-02 05:00,2016,7,2,5,93,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-02 06:00,2016,7,2,6,99,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-02 07:00,2016,7,2,7,102,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-02 08:00,2016,7,2,8,72,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-02 09:00,2016,7,2,9,52,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-02 10:00,2016,7,2,10,44,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-02 11:00,2016,7,2,11,54,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-02 12:00,2016,7,2,12,41,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-02 13:00,2016,7,2,13,35,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-02 14:00,2016,7,2,14,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-02 15:00,2016,7,2,15,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-02 16:00,2016,7,2,16,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-02 17:00,2016,7,2,17,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-02 18:00,2016,7,2,18,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-02 19:00,2016,7,2,19,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-02 20:00,2016,7,2,20,33,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-02 21:00,2016,7,2,21,37,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-02 22:00,2016,7,2,22,37,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-02 23:00,2016,7,2,23,45,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-03 00:00,2016,7,3,0,52,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-03 01:00,2016,7,3,1,57,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-03 02:00,2016,7,3,2,57,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-03 03:00,2016,7,3,3,67,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-03 04:00,2016,7,3,4,67,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-03 05:00,2016,7,3,5,63,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-03 06:00,2016,7,3,6,79,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-03 07:00,2016,7,3,7,75,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-03 08:00,2016,7,3,8,75,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-03 09:00,2016,7,3,9,64,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-03 10:00,2016,7,3,10,63,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-03 11:00,2016,7,3,11,70,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-03 12:00,2016,7,3,12,55,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-03 13:00,2016,7,3,13,54,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-03 14:00,2016,7,3,14,57,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-03 15:00,2016,7,3,15,49,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-03 16:00,2016,7,3,16,66,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-03 17:00,2016,7,3,17,76,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-03 18:00,2016,7,3,18,77,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-03 19:00,2016,7,3,19,74,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-03 20:00,2016,7,3,20,92,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-03 21:00,2016,7,3,21,114,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-03 22:00,2016,7,3,22,134,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-03 23:00,2016,7,3,23,147,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-04 00:00,2016,7,4,0,153,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-04 01:00,2016,7,4,1,163,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-04 02:00,2016,7,4,2,238,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-04 03:00,2016,7,4,3,251,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-04 04:00,2016,7,4,4,252,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-04 05:00,2016,7,4,5,223,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-04 06:00,2016,7,4,6,192,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-04 07:00,2016,7,4,7,153,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-04 08:00,2016,7,4,8,114,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-04 09:00,2016,7,4,9,90,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-04 10:00,2016,7,4,10,84,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-04 11:00,2016,7,4,11,85,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-04 12:00,2016,7,4,12,80,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-04 13:00,2016,7,4,13,85,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-04 14:00,2016,7,4,14,95,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-04 15:00,2016,7,4,15,88,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-04 16:00,2016,7,4,16,85,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-04 17:00,2016,7,4,17,84,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-04 18:00,2016,7,4,18,87,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-04 19:00,2016,7,4,19,79,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-04 20:00,2016,7,4,20,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-04 21:00,2016,7,4,21,45,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-04 22:00,2016,7,4,22,57,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-04 23:00,2016,7,4,23,71,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-05 00:00,2016,7,5,0,105,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-05 01:00,2016,7,5,1,108,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-05 02:00,2016,7,5,2,97,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-05 03:00,2016,7,5,3,111,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-05 04:00,2016,7,5,4,128,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-05 05:00,2016,7,5,5,125,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-05 06:00,2016,7,5,6,127,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-05 07:00,2016,7,5,7,102,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-05 08:00,2016,7,5,8,73,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-05 09:00,2016,7,5,9,53,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-05 10:00,2016,7,5,10,53,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-05 11:00,2016,7,5,11,55,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-05 12:00,2016,7,5,12,56,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-05 13:00,2016,7,5,13,61,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-05 14:00,2016,7,5,14,62,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-05 15:00,2016,7,5,15,61,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-05 16:00,2016,7,5,16,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-05 17:00,2016,7,5,17,66,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-05 18:00,2016,7,5,18,68,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-05 19:00,2016,7,5,19,72,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-05 20:00,2016,7,5,20,84,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-05 21:00,2016,7,5,21,82,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-05 22:00,2016,7,5,22,88,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-05 23:00,2016,7,5,23,81,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-06 00:00,2016,7,6,0,60,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-06 01:00,2016,7,6,1,50,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-06 02:00,2016,7,6,2,42,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-06 03:00,2016,7,6,3,41,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-06 04:00,2016,7,6,4,50,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-06 05:00,2016,7,6,5,50,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-06 06:00,2016,7,6,6,52,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-06 07:00,2016,7,6,7,56,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-06 08:00,2016,7,6,8,53,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-06 09:00,2016,7,6,9,64,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-06 10:00,2016,7,6,10,71,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-06 11:00,2016,7,6,11,70,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-06 12:00,2016,7,6,12,68,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-06 13:00,2016,7,6,13,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-06 14:00,2016,7,6,14,47,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-06 15:00,2016,7,6,15,43,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-06 16:00,2016,7,6,16,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-06 17:00,2016,7,6,17,44,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-06 18:00,2016,7,6,18,48,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-06 19:00,2016,7,6,19,48,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-06 20:00,2016,7,6,20,62,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-06 21:00,2016,7,6,21,74,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-06 22:00,2016,7,6,22,89,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-06 23:00,2016,7,6,23,80,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-07 00:00,2016,7,7,0,74,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-07 01:00,2016,7,7,1,83,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-07 02:00,2016,7,7,2,85,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-07 03:00,2016,7,7,3,92,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-07 04:00,2016,7,7,4,126,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-07 05:00,2016,7,7,5,127,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-07 06:00,2016,7,7,6,90,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-07 07:00,2016,7,7,7,82,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-07 08:00,2016,7,7,8,79,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-07 09:00,2016,7,7,9,78,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-07 10:00,2016,7,7,10,86,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-07 11:00,2016,7,7,11,92,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-07 12:00,2016,7,7,12,97,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-07 13:00,2016,7,7,13,96,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-07 14:00,2016,7,7,14,96,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-07 15:00,2016,7,7,15,98,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-07 16:00,2016,7,7,16,108,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-07 17:00,2016,7,7,17,105,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-07 18:00,2016,7,7,18,114,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-07 19:00,2016,7,7,19,88,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-07 20:00,2016,7,7,20,76,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-07 21:00,2016,7,7,21,72,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-07 22:00,2016,7,7,22,69,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-07 23:00,2016,7,7,23,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-08 00:00,2016,7,8,0,51,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-08 01:00,2016,7,8,1,52,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-08 02:00,2016,7,8,2,51,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-08 03:00,2016,7,8,3,54,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-08 04:00,2016,7,8,4,57,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-08 05:00,2016,7,8,5,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-08 06:00,2016,7,8,6,64,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-08 07:00,2016,7,8,7,61,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-08 08:00,2016,7,8,8,61,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-08 09:00,2016,7,8,9,68,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-08 10:00,2016,7,8,10,80,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-08 11:00,2016,7,8,11,77,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-08 12:00,2016,7,8,12,89,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-08 13:00,2016,7,8,13,95,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-08 14:00,2016,7,8,14,99,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-08 15:00,2016,7,8,15,87,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-08 16:00,2016,7,8,16,96,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-08 17:00,2016,7,8,17,86,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-08 18:00,2016,7,8,18,85,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-08 19:00,2016,7,8,19,89,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-08 20:00,2016,7,8,20,89,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-08 21:00,2016,7,8,21,43,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-08 22:00,2016,7,8,22,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-08 23:00,2016,7,8,23,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-09 00:00,2016,7,9,0,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-09 01:00,2016,7,9,1,51,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-09 02:00,2016,7,9,2,51,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-09 03:00,2016,7,9,3,58,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-09 04:00,2016,7,9,4,58,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-09 05:00,2016,7,9,5,61,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-09 06:00,2016,7,9,6,69,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-09 07:00,2016,7,9,7,68,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-09 08:00,2016,7,9,8,69,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-09 09:00,2016,7,9,9,57,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-09 10:00,2016,7,9,10,57,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-09 11:00,2016,7,9,11,65,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-09 12:00,2016,7,9,12,78,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-09 13:00,2016,7,9,13,76,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-09 14:00,2016,7,9,14,66,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-09 15:00,2016,7,9,15,62,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-09 16:00,2016,7,9,16,62,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-09 17:00,2016,7,9,17,69,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-09 18:00,2016,7,9,18,60,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-09 19:00,2016,7,9,19,66,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-09 20:00,2016,7,9,20,76,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-09 21:00,2016,7,9,21,91,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-09 22:00,2016,7,9,22,77,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-09 23:00,2016,7,9,23,73,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-10 00:00,2016,7,10,0,65,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-10 01:00,2016,7,10,1,63,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-10 02:00,2016,7,10,2,88,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-10 03:00,2016,7,10,3,93,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-10 04:00,2016,7,10,4,107,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-10 05:00,2016,7,10,5,106,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-10 06:00,2016,7,10,6,109,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-10 07:00,2016,7,10,7,101,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-10 08:00,2016,7,10,8,91,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-10 09:00,2016,7,10,9,92,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-10 10:00,2016,7,10,10,67,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-10 11:00,2016,7,10,11,50,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-10 12:00,2016,7,10,12,45,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-10 13:00,2016,7,10,13,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-10 14:00,2016,7,10,14,35,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-10 15:00,2016,7,10,15,45,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-10 16:00,2016,7,10,16,37,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-10 17:00,2016,7,10,17,45,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-10 18:00,2016,7,10,18,45,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-10 19:00,2016,7,10,19,43,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-10 20:00,2016,7,10,20,39,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-10 21:00,2016,7,10,21,47,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-10 22:00,2016,7,10,22,43,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-10 23:00,2016,7,10,23,39,µg/m³,1 Hr,Valid
Beijing,PM2.5,2016-07-11 00:00,2016,7,11,0,48,µg/m³,1 Hr,Valid
